SampleID,Name,Site,PlotType,PlotID,Forest_status,Grazing_status,QuadratID,Species,DOMIN,Grid_X,Grid_Y,PlotID
1270,Glac Dariach,16,2,,Unforested,Grazed,3,Polytrichum sp.,3,223873,826234,
1273,Glac Dariach,16,2,,Unforested,Grazed,3,Vaccinium myrtillus,9,223873,826234,
1268,Glac Dariach,16,2,,Unforested,Grazed,3,Vaccinium vitis-idaea,4,223873,826234,
1274,Glac Dariach,16,2,,Unforested,Grazed,NA,Agrostis canina,NA,223873,826234,
1275,Glac Dariach,16,2,,Unforested,Grazed,NA,Luzula campestris,NA,223873,826234,
1281,Glac Dariach,16,2,,Unforested,Grazed,1,Calluna vulgaris,8,217398,822197,
1283,Glac Dariach,16,2,,Unforested,Grazed,1,Erica tetralix,1,217398,822197,
1278,Glac Dariach,16,2,,Unforested,Grazed,1,Hylocomium splendens,9,217398,822197,
1276,Glac Dariach,16,2,,Unforested,Grazed,1,Litter,3,217398,822197,
1277,Glac Dariach,16,2,,Unforested,Grazed,1,Rhytidiadelphus sp.,4,217398,822197,
1280,Glac Dariach,16,2,,Unforested,Grazed,1,Sorbus aucuparia,1,217398,822197,
1279,Glac Dariach,16,2,,Unforested,Grazed,1,Vaccinium myrtillus,7,217398,822197,
1282,Glac Dariach,16,2,,Unforested,Grazed,1,Vaccinium vitis-idaea,3,217398,822197,
1294,Glac Dariach,16,2,,Unforested,Grazed,2,Calluna vulgaris,9,217398,822197,
1285,Glac Dariach,16,2,,Unforested,Grazed,2,Hylocomium splendens,6,217398,822197,
1292,Glac Dariach,16,2,,Unforested,Grazed,2,Litter,4,217398,822197,
1287,Glac Dariach,16,2,,Unforested,Grazed,2,Polytrichum sp.,3,217398,822197,
1284,Glac Dariach,16,2,,Unforested,Grazed,2,Rhytidiadelphus sp.,3,217398,822197,
1291,Glac Dariach,16,2,,Unforested,Grazed,2,Sphagum sp.,8,217398,822197,
1288,Glac Dariach,16,2,,Unforested,Grazed,2,Vaccinium myrtillus,6,217398,822197,
1293,Glac Dariach,16,2,,Unforested,Grazed,3,Agrostis canina,3,217398,822197,
1289,Glac Dariach,16,2,,Unforested,Grazed,3,Calluna vulgaris,9,217398,822197,
1286,Glac Dariach,16,2,,Unforested,Grazed,3,Hylocomium splendens,8,217398,822197,
1290,Glac Dariach,16,2,,Unforested,Grazed,3,Litter,4,217398,822197,
1295,Glac Dariach,16,2,,Unforested,Grazed,3,Rhytidiadelphus sp.,3,217398,822197,
1296,Glac Dariach,16,3,52,Unforested,Ungrazed,3,Sphagnum sp.,8,217398,822197,52
1297,Glac Dariach,16,3,,Unforested,Ungrazed,3,Vaccinium myrtillus,5,217398,822197,
1300,Glac Dariach,16,3,,Unforested,Ungrazed,3,Vaccinium vitis-idaea,3,217398,822197,
1301,Glac Dariach,16,3,,Unforested,Ungrazed,NA,Blechnum spicant,NA,217398,822197,
1303,Glac Dariach,16,3,,Unforested,Ungrazed,NA,Molinia caerulea,NA,217398,822197,
1298,Glac Dariach,16,3,,Unforested,Ungrazed,NA,Pteridium aquilinum,NA,217398,822197,
1302,Glac Dariach,16,3,,Unforested,Ungrazed,1,Calluna vulgaris,5,220581,825081,
1304,Glac Dariach,16,3,,Unforested,Ungrazed,1,Hylocomium splendens,9,220581,825081,
1299,Glac Dariach,16,3,,Unforested,Ungrazed,1,Litter,6,220581,825081,
1306,Glac Dariach,16,3,,Unforested,Ungrazed,1,Pleurozium schreberi,3,220581,825081,
1305,Glac Dariach,16,3,,Unforested,Ungrazed,1,Polytrichum sp.,3,220581,825081,
1311,Glac Dariach,16,3,,Unforested,Ungrazed,1,Sorbus aucuparia,1,220581,825081,
1310,Glac Dariach,16,3,,Unforested,Ungrazed,1,Vaccinium myrtillus,9,220581,825081,
1307,Glac Dariach,16,3,,Unforested,Ungrazed,1,Vaccinium vitis-idaea,3,220581,825081,
1309,Glac Dariach,16,3,,Unforested,Ungrazed,2,Hylocomium splendens,9,220581,825081,
1308,Glac Dariach,16,3,,Unforested,Ungrazed,2,Litter,8,220581,825081,
1319,Glac Dariach,16,3,,Unforested,Ungrazed,2,Vaccinium myrtillus,10,220581,825081,
1320,Glac Dariach,16,3,,Unforested,Ungrazed,2,Vaccinium vitis-idaea,3,220581,825081,
1313,Glac Dariach,16,3,,Unforested,Ungrazed,3,Blechnum spicant,3,220581,825081,
1321,Glac Dariach,16,3,,Unforested,Ungrazed,3,Calluna vulgaris,7,220581,825081,
1318,Glac Dariach,16,3,,Unforested,Ungrazed,3,Hylocomium splendens,9,220581,825081,
1316,Glac Dariach,16,3,,Unforested,Ungrazed,3,Litter,5,220581,825081,
1315,Glac Dariach,16,3,,Unforested,Ungrazed,3,Moss sp.,3,220581,825081,
1312,Glac Dariach,16,3,,Unforested,Ungrazed,3,Pleurozium schreberi,3,220581,825081,
1322,Glac Dariach,16,3,,Unforested,Ungrazed,3,Vaccinium myrtillus,7,220581,825081,
1314,Glac Dariach,16,3,,Unforested,Ungrazed,3,Vaccinium vitis-idaea,3,220581,825081,
1317,Glac Dariach,16,3,,Unforested,Ungrazed,NA,Agrostis canina,NA,220581,825081,
1324,Glac Dariach,16,3,,Unforested,Ungrazed,NA,Erica cinerea,NA,220581,825081,
1323,Glac Dariach,16,3,,Unforested,Ungrazed,NA,Rhytidiadelphus sp.,NA,220581,825081,
